planetIndexNumber,toiId,toiCorrelation,allTransitsFit_numberOfModelParameters,allTransitsFit.type,allTransitsFit.fullConvergence,allTransitsFit.limbDarkeningModelName,allTransitsFit.modelChiSquare,allTransitsFit.modelDegreesOfFreedom,allTransitsFit.modelFitSnr,allTransitsFit.planetNumber,allTransitsFit.transitModelName,fitted,name,uncertainty,value,binaryDiscriminationResults.longerPeriodComparisonStatistic_val,binaryDiscriminationResults.longerPeriodComparisonStatistic_significance,binaryDiscriminationResults.oddEvenTransitDepthComparisonStatistic_val,binaryDiscriminationResults.oddEvenTransitDepthComparisonStatistic_significance,binaryDiscriminationResults.shorterPeriodComparisonStatistic_val,binaryDiscriminationResults.shorterPeriodComparisonStatistic_sig,binaryDiscriminationResults.longerPeriodComparisonStatistic.planetNumber,binaryDiscriminationResults.longerPeriodComparisonStatistic.value,binaryDiscriminationResults.longerPeriodComparisonStatistic.significance,binaryDiscriminationResults.oddEvenTransitDepthComparisonStatistic.value,binaryDiscriminationResults.oddEvenTransitDepthComparisonStatistic.significance,binaryDiscriminationResults.shorterPeriodComparisonStatistic.planetNumber,binaryDiscriminationResults.shorterPeriodComparisonStatistic.value,binaryDiscriminationResults.shorterPeriodComparisonStatistic.significance,bootstrapResults.bootstrapThresholdForDesiredPfa,bootstrapResults.mesMean,bootstrapResults.mesStd,bootstrapResults.significance,bootstrapResults.transitCount,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanSkyOffset_value,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanSkyOffset_uncertainty,centroidResults.differenceImageMotionResults.msTicCentroidOffsets.meanRaOffset.value,centroidResults.differenceImageMotionResults.msTicCentroidOffsets.meanRaOffset.uncertainty,centroidResults.differenceImageMotionResults.msTicCentroidOffsets.meanDecOffset.value,centroidResults.differenceImageMotionResults.msTicCentroidOffsets.meanDecOffset.uncertainty,centroidResults.differenceImageMotionResults.msTicCentroidOffsets.meanSkyOffset.value,centroidResults.differenceImageMotionResults.msTicCentroidOffsets.meanSkyOffset.uncertainty,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanRaOffset.value,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanRaOffset.uncertainty,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanDecOffset.value,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanDecOffset.uncertainty,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanSkyOffset.value,centroidResults.differenceImageMotionResults.msControlCentroidOffsets.meanSkyOffset.uncertainty,centroidResults.differenceImageMotionResults.summaryQualityMetric.qualityThreshold,centroidResults.differenceImageMotionResults.summaryQualityMetric.numberOfAttempts,centroidResults.differenceImageMotionResults.summaryQualityMetric.numberOfMetrics,centroidResults.differenceImageMotionResults.summaryQualityMetric.numberOfGoodMetrics,centroidResults.differenceImageMotionResults.summaryQualityMetric.fractionOfGoodMetrics,centroidResults.differenceImageMotionResults.summaryOverlapMetric.imageCount,centroidResults.differenceImageMotionResults.summaryOverlapMetric.imageCountNoOverlap,centroidResults.differenceImageMotionResults.summaryOverlapMetric.imageCountFractionNoOverlap,differenceImageResults.numberOfCadenceGapsInTransit,differenceImageResults.numberOfCadenceGapsOutOfTransit,differenceImageResults.numberOfCadencesInTransit,differenceImageResults.numberOfCadencesOutOfTransit,differenceImageResults.numberOfTransits,differenceImageResults.overlappedTransits,differenceImageResults.endCadence,differenceImageResults.sector,differenceImageResults.startCadence,differenceImageResults.targetTableId,differenceImageResults.ccd.ccdNumber,differenceImageResults.ccd.cameraNumber,differenceImageResults.controlCentroidOffsets.rowOffset.value,differenceImageResults.controlCentroidOffsets.rowOffset.uncertainty,differenceImageResults.controlCentroidOffsets.columnOffset.value,differenceImageResults.controlCentroidOffsets.columnOffset.uncertainty,differenceImageResults.controlCentroidOffsets.focalPlaneOffset.value,differenceImageResults.controlCentroidOffsets.focalPlaneOffset.uncertainty,differenceImageResults.controlCentroidOffsets.raOffset.value,differenceImageResults.controlCentroidOffsets.raOffset.uncertainty,differenceImageResults.controlCentroidOffsets.decOffset.value,differenceImageResults.controlCentroidOffsets.decOffset.uncertainty,differenceImageResults.controlCentroidOffsets.skyOffset.value,differenceImageResults.controlCentroidOffsets.skyOffset.uncertainty,differenceImageResults.controlImageCentroid.row.value,differenceImageResults.controlImageCentroid.row.uncertainty,differenceImageResults.controlImageCentroid.column.value,differenceImageResults.controlImageCentroid.column.uncertainty,differenceImageResults.controlImageCentroid.raDegrees.value,differenceImageResults.controlImageCentroid.raDegrees.uncertainty,differenceImageResults.controlImageCentroid.decDegrees.value,differenceImageResults.controlImageCentroid.decDegrees.uncertainty,differenceImageResults.differenceImageCentroid.row.value,differenceImageResults.differenceImageCentroid.row.uncertainty,differenceImageResults.differenceImageCentroid.column.value,differenceImageResults.differenceImageCentroid.column.uncertainty,differenceImageResults.differenceImageCentroid.raDegrees.value,differenceImageResults.differenceImageCentroid.raDegrees.uncertainty,differenceImageResults.differenceImageCentroid.decDegrees.value,differenceImageResults.differenceImageCentroid.decDegrees.uncertainty,differenceImageResults.ccdRow,differenceImageResults.ccdColumn,differenceImageResults.meanFluxInTransit.value,differenceImageResults.meanFluxInTransit.uncertainty,differenceImageResults.meanFluxOutOfTransit.value,differenceImageResults.meanFluxOutOfTransit.uncertainty,differenceImageResults.meanFluxDifference.value,differenceImageResults.meanFluxDifference.uncertainty,differenceImageResults.meanFluxForTargetTable.value,differenceImageResults.meanFluxForTargetTable.uncertainty,ccdRow,ccdColumn,meanFluxInTransit.value,meanFluxInTransit.uncertainty,meanFluxOutOfTransit.value,meanFluxOutOfTransit.uncertainty,meanFluxDifference.value,meanFluxDifference.uncertainty,meanFluxForTargetTable.value,meanFluxForTargetTable.uncertainty,qualityMetric.attempted,qualityMetric.valid,qualityMetric.value,ticCentroidOffsets.rowOffset.value,ticCentroidOffsets.rowOffset.uncertainty,ticCentroidOffsets.columnOffset.value,ticCentroidOffsets.columnOffset.uncertainty,ticCentroidOffsets.focalPlaneOffset.value,ticCentroidOffsets.focalPlaneOffset.uncertainty,ticCentroidOffsets.raOffset.value,ticCentroidOffsets.raOffset.uncertainty,ticCentroidOffsets.decOffset.value,ticCentroidOffsets.decOffset.uncertainty,ticCentroidOffsets.skyOffset.value,ticCentroidOffsets.skyOffset.uncertainty,ticReferenceCentroid.row.value,ticReferenceCentroid.row.uncertainty,ticReferenceCentroid.column.value,ticReferenceCentroid.column.uncertainty,ticReferenceCentroid.raDegrees.value,ticReferenceCentroid.raDegrees.uncertainty,ticReferenceCentroid.decDegrees.value,ticReferenceCentroid.decDegrees.uncertainty,evenTransitsFit.type,evenTransitsFit.fullConvergence,evenTransitsFit.limbDarkeningModelName,evenTransitsFit.modelChiSquare,evenTransitsFit.modelDegreesOfFreedom,evenTransitsFit.modelFitSnr,evenTransitsFit.planetNumber,evenTransitsFit.transitModelName,ghostDiagnosticResults.coreApertureCorrelationStatistic.value,ghostDiagnosticResults.coreApertureCorrelationStatistic.significance,ghostDiagnosticResults.haloApertureCorrelationStatistic.value,ghostDiagnosticResults.haloApertureCorrelationStatistic.significance,oddTransitsFit.type,oddTransitsFit.fullConvergence,oddTransitsFit.limbDarkeningModelName,oddTransitsFit.modelChiSquare,oddTransitsFit.modelDegreesOfFreedom,oddTransitsFit.modelFitSnr,oddTransitsFit.planetNumber,oddTransitsFit.transitModelName,planetCandidate.expectedTransitCount,planetCandidate.modelChiSquare2,planetCandidate.modelChiSquareDof2,planetCandidate.modelChiSquareGof,planetCandidate.modelChiSquareGofDof,planetCandidate.observedTransitCount,planetCandidate.planetNumber,planetCandidate.suspectedEclipsingBinary,planetCandidate.chiSquare2,planetCandidate.chiSquareDof2,planetCandidate.chiSquareGof,planetCandidate.chiSquareGofDof,planetCandidate.epochTjd,planetCandidate.maxMultipleEventSigma,planetCandidate.maxSesInMes,planetCandidate.maxSingleEventSigma,planetCandidate.orbitalPeriodInDays,planetCandidate.robustStatistic,planetCandidate.thresholdForDesiredPfa,planetCandidate.trialTransitPulseDurationInHours,planetCandidate.weakSecondary.maxMes,planetCandidate.weakSecondary.maxMesPhaseInDays,planetCandidate.weakSecondary.minMes,planetCandidate.weakSecondary.mesMad,planetCandidate.weakSecondary.minMesPhaseInDays,planetCandidate.weakSecondary.medianMes,planetCandidate.weakSecondary.nValidPhases,planetCandidate.weakSecondary.robustStatistic,planetCandidate.weakSecondary.depthPpm.value,planetCandidate.weakSecondary.depthPpm.uncertainty,reducedParameterFits.reducedParameterFit.type,reducedParameterFits.reducedParameterFit.fullConvergence,reducedParameterFits.reducedParameterFit.limbDarkeningModelName,reducedParameterFits.reducedParameterFit.modelChiSquare,reducedParameterFits.reducedParameterFit.modelDegreesOfFreedom,reducedParameterFits.reducedParameterFit.modelFitSnr,reducedParameterFits.reducedParameterFit.planetNumber,reducedParameterFits.reducedParameterFit.transitModelName,reducedParameterFits.fitted,reducedParameterFits.name,reducedParameterFits.uncertainty,reducedParameterFits.value,reducedParameterFit.type,reducedParameterFit.fullConvergence,reducedParameterFit.limbDarkeningModelName,reducedParameterFit.modelChiSquare,reducedParameterFit.modelDegreesOfFreedom,reducedParameterFit.modelFitSnr,reducedParameterFit.planetNumber,reducedParameterFit.transitModelName,secondaryEventResults.comparisonTests.albedoComparisonStatistic.value,secondaryEventResults.comparisonTests.albedoComparisonStatistic.significance,secondaryEventResults.comparisonTests.tempComparisonStatistic.value,secondaryEventResults.comparisonTests.tempComparisonStatistic.significance,secondaryEventResults.planetParameters.geometricAlbedo.value,secondaryEventResults.planetParameters.geometricAlbedo.uncertainty,secondaryEventResults.planetParameters.planetEffectiveTemp.value,secondaryEventResults.planetParameters.planetEffectiveTemp.uncertainty,trapezoidalFit.type,trapezoidalFit.fullConvergence,trapezoidalFit.limbDarkeningModelName,trapezoidalFit.modelChiSquare,trapezoidalFit.modelDegreesOfFreedom,trapezoidalFit.modelFitSnr,trapezoidalFit.planetNumber,trapezoidalFit.transitModelName,allTransitsFit.transitEpochBtjd.uncertainty,allTransitsFit.transitEpochBtjd.value,allTransitsFit.transitEpochBtjd.fitted,allTransitsFit.eccentricity.uncertainty,allTransitsFit.eccentricity.value,allTransitsFit.eccentricity.fitted,allTransitsFit.longitudeOfPeriDegrees.uncertainty,allTransitsFit.longitudeOfPeriDegrees.value,allTransitsFit.longitudeOfPeriDegrees.fitted,allTransitsFit.planetRadiusEarthRadii.uncertainty,allTransitsFit.planetRadiusEarthRadii.value,allTransitsFit.planetRadiusEarthRadii.fitted,allTransitsFit.semiMajorAxisAu.uncertainty,allTransitsFit.semiMajorAxisAu.value,allTransitsFit.semiMajorAxisAu.fitted,allTransitsFit.minImpactParameter.uncertainty,allTransitsFit.minImpactParameter.value,allTransitsFit.minImpactParameter.fitted,allTransitsFit.starRadiusSolarRadii.uncertainty,allTransitsFit.starRadiusSolarRadii.value,allTransitsFit.starRadiusSolarRadii.fitted,allTransitsFit.transitDurationHours.uncertainty,allTransitsFit.transitDurationHours.value,allTransitsFit.transitDurationHours.fitted,allTransitsFit.transitIngressTimeHours.uncertainty,allTransitsFit.transitIngressTimeHours.value,allTransitsFit.transitIngressTimeHours.fitted,allTransitsFit.transitDepthPpm.uncertainty,allTransitsFit.transitDepthPpm.value,allTransitsFit.transitDepthPpm.fitted,allTransitsFit.orbitalPeriodDays.uncertainty,allTransitsFit.orbitalPeriodDays.value,allTransitsFit.orbitalPeriodDays.fitted,allTransitsFit.ratioPlanetRadiusToStarRadius.uncertainty,allTransitsFit.ratioPlanetRadiusToStarRadius.value,allTransitsFit.ratioPlanetRadiusToStarRadius.fitted,allTransitsFit.ratioSemiMajorAxisToStarRadius.uncertainty,allTransitsFit.ratioSemiMajorAxisToStarRadius.value,allTransitsFit.ratioSemiMajorAxisToStarRadius.fitted,allTransitsFit.inclinationDegrees.uncertainty,allTransitsFit.inclinationDegrees.value,allTransitsFit.inclinationDegrees.fitted,allTransitsFit.equilibriumTempKelvin.uncertainty,allTransitsFit.equilibriumTempKelvin.value,allTransitsFit.equilibriumTempKelvin.fitted,allTransitsFit.effectiveStellarFlux.uncertainty,allTransitsFit.effectiveStellarFlux.value,allTransitsFit.effectiveStellarFlux.fitted,allTransitsFit.starDensitySolarDensity.uncertainty,allTransitsFit.starDensitySolarDensity.value,allTransitsFit.starDensitySolarDensity.fitted,sector_run,numberOfPlanets,catId,decDegrees.value,decDegrees.uncertainty,effectiveTemp.value,effectiveTemp.uncertainty,limbDarkeningModel.modelName,log10Metallicity.value,log10Metallicity.uncertainty,log10SurfaceGravity.value,log10SurfaceGravity.uncertainty,tessMag.value,tessMag.uncertainty,stellarDensity.value,stellarDensity.uncertainty,radius.value,radius.uncertainty,raDegrees.value,raDegrees.uncertainty,ra.value,ra.uncertainty,pm_dec.value,pm_dec.uncertainty,target_toiId,matchedToiId,taskFieldId,sectors_observed
1,,,17,ALL,true,claret_tess_nonlinear_limb_darkening_model,3692.378,4629.495,111.45891,1,mandel-agol_geometric_transit_model,false,starDensitySolarDensity,-1.0,0.0,0.0,-1.0,0.041470673,0.8386321,0.0,-1.0,0,0.0,-1.0,0.041470673,0.8386321,0,0.0,-1.0,12.698679,-3.6503196,2.2907443,0.0,5.0,0.77514654,2.5002182,-0.6613541,2.5001202,-0.40430546,2.500481,0.77514654,2.5002182,-0.18802522,2.5001204,0.29722923,2.5004816,0.35170826,2.5003784,0.7,1,1,1,1.0,1,1,1.0,25,19,757,2001,5,false,189064,6,173387,141,1,4,-0.015225571,0.0024696179,0.007243877,0.002334591,0.016860953,0.0026356752,-0.18802522,0.024537964,0.29722923,0.049076762,0.35170826,0.04644368,1111.2412,1.4108033E-5,1317.7653,1.331863E-5,100.5136183225549,5.556325E-7,-60.67045218337578,5.696982E-7,1111.226,0.0024695776,1317.7725,0.002334553,100.51351169576098,1.3899233E-5,-60.670369619700786,1.3620524E-5,1107,1313,82.25094,3.9438362,85.54189,2.4339485,3.2909572,4.634431,82.19241,0.89947325,1117,1323,445.2554,4.0473213,443.1462,2.4977887,-2.1092038,4.7560234,448.64008,0.9234798,true,true,0.999407,0.016064549,0.0024715753,0.03398003,0.0023365223,0.037586063,0.0021481048,-0.6613541,0.024509994,-0.40430546,0.049033888,0.77514654,0.02879981,1111.2098,9.9354096E-5,1317.7385,9.590755E-5,100.51388673930282,0.0,-60.670257312632124,0.0,EVEN,true,claret_tess_nonlinear_limb_darkening_model,3696.807,4623.892,70.01868,1,mandel-agol_geometric_transit_model,87.925415,1.0,15.316997,1.0,ODD,true,claret_tess_nonlinear_limb_darkening_model,3696.807,4623.892,87.22084,1,mandel-agol_geometric_transit_model,5,2.945397,4,578.98926,1059,5,1,0,173.657,685.21906,1145.8671,874.0,1469.678297480137,106.25411,52.08161,53.218464,5.011109,86.82588,-1.0,6.0,4.2247167,-0.63057816,-3.1828697,0.5647637,-0.86252254,-0.0322532,2708,1.6182828,518.58026,311.04816,REDUCED_PARAMETER,true,claret_tess_nonlinear_limb_darkening_model,4474.3916,4333.0,114.27821,1,mandel-agol_geometric_transit_model,true,transitEpochBtjd,4.228096E-4,1469.6812706675928,REDUCED_PARAMETER,true,claret_tess_nonlinear_limb_darkening_model,5645.381,4333.0,100.52946,1,mandel-agol_geometric_transit_model,-0.53633004,0.70413476,1.9960159,0.022966096,0.75187474,0.4626354,3298.6956,497.357,TRAPEZOIDAL,true,,15896.8125,6616.0,322.81128,1,trapezoidal_model,5.297138E-4,1469.6812276941323,true,0.0,0.0,false,0.0,0.0,false,1.6542827,40.70342202693244,false,0.004775447,0.06607815776211047,false,0.013418861,0.6318653069277533,true,0.147889,3.669640064239502,false,0.032863677,6.960828595611695,false,0.03260094,1.024006643843954,false,98.90862,10861.079111160067,false,2.1613333E-4,5.011590047827351,true,5.343126E-4,0.1016026189176617,true,0.0683757,5.030486485238981,true,0.25168258,82.78417801666453,false,86.05561,2291.2125830207365,false,978.48987,6513.02199179107,false,0.0027766782,0.06809503522132207,false,6,1,167526485,-60.6702796283928,0.0,6967.72,108.01,claret_tess_nonlinear_limb_darkening_model,0.0680567,0.0457655,3.49351,0.0874104,9.8195,0.006,0.030966088,0.0063562533,3.66964,0.147889,100.51388753207,0.0,-0.0736367,0.0461903,4.23166,0.0400957,,not_matched,33471,6
