file_id,panopticon_event_score,panopticon_flag
1087,0.9986701011657715,True
287,0.3487893342971802,False
918,0.99735426902771,True
1353,0.4977462887763977,False
173,0.5400992631912231,False
993,0.9991275668144226,True
635,0.33325377106666565,False
190,0.56949383020401,False
1142,0.332101434469223,False
639,0.45277145504951477,False
1229,0.9460179805755615,True
1230,0.9993933439254761,True
408,0.2671053111553192,False
953,0.9998210072517395,True
875,0.9952942728996277,True
970,0.9999089241027832,True
675,0.2541067898273468,False
1008,0.9977121353149414,True
614,0.5156665444374084,False
1292,0.5650602579116821,False
517,0.27165353298187256,False
413,0.31823667883872986,False
38,0.2709822654724121,False
590,0.3256584703922272,False
82,0.5378658771514893,False
551,0.43894463777542114,False
1147,0.7680467963218689,False
26,0.3722600042819977,False
1297,0.9998633861541748,True
852,0.9999960660934448,True
1383,0.9735217094421387,True
1275,0.9966050386428833,True
299,0.26709461212158203,False
58,0.7269829511642456,False
1371,0.870704174041748,True
35,0.5773494243621826,False
1309,0.9979979395866394,True
1302,0.4148090183734894,False
1041,0.9998447895050049,True
1149,0.7188507914543152,False
611,0.6645811796188354,False
378,0.2523529529571533,False
235,0.31803005933761597,False
1431,0.999710738658905,True
758,0.9997764229774475,True
799,0.9990177154541016,True
257,0.4148278534412384,False
68,0.44421425461769104,False
53,0.9358454346656799,True
930,0.9999691247940063,True
1365,0.9997338652610779,True
1339,0.39978358149528503,False
1078,0.9995790123939514,True
1086,0.9997565150260925,True
1394,0.9999701976776123,True
101,0.3340701758861542,False
620,0.5779898166656494,False
1062,0.9999951124191284,True
1497,0.9770021438598633,True
726,0.30302760004997253,False
793,0.9977657794952393,True
805,0.9997720122337341,True
1343,0.9988939166069031,True
1422,0.9771745800971985,True
785,0.9996854066848755,True
813,0.999789297580719,True
390,0.2812140882015228,False
977,0.999925971031189,True
1325,0.9830366969108582,True
1480,0.9833463430404663,True
243,0.5116313099861145,False
104,0.3166498839855194,False
405,0.37725573778152466,False
1074,0.9993088245391846,True
1404,0.9998175501823425,True
750,0.9999332427978516,True
110,0.5862404108047485,False
962,0.9998125433921814,True
604,0.7007339596748352,False
1464,0.9981728792190552,True
686,0.3507292866706848,False
834,0.9999998807907104,True
246,0.4144270122051239,False
170,0.4525240361690521,False
1277,0.9995670914649963,True
692,0.32122334837913513,False
344,0.3664129972457886,False
523,0.3878726661205292,False
1077,0.9999306201934814,True
360,0.30207550525665283,False
212,0.5487540364265442,False
1449,0.9954224228858948,True
925,0.999749481678009,True
465,0.3593914806842804,False
600,0.3794308602809906,False
443,0.5135915279388428,False
1486,0.9943740367889404,True
1357,0.43292707204818726,False
945,0.9998199343681335,True
43,0.33574289083480835,False
210,0.7233400940895081,False
1204,0.9838404059410095,True
776,0.9994063377380371,True
1160,0.33982419967651367,False
1260,0.9969858527183533,True
343,0.2725478708744049,False
969,0.9999586343765259,True
30,0.24629656970500946,False
179,0.5121958255767822,False
1476,0.4333600103855133,False
766,0.9999980926513672,True
647,0.30599600076675415,False
528,0.3946199119091034,False
577,0.9235197901725769,True
1058,0.9999479055404663,True
1251,0.998613715171814,True
133,0.36771073937416077,False
706,0.34231022000312805,False
1442,0.9803148508071899,True
135,0.5570650100708008,False
1134,0.9443393349647522,True
249,0.9580479860305786,True
789,0.9994939565658569,True
1170,0.9995676875114441,True
664,0.8195521235466003,False
1090,0.997771143913269,True
18,0.749069094657898,False
199,0.3534080982208252,False
735,0.9364482760429382,True
1036,0.9964183568954468,True
213,0.2828916013240814,False
398,0.476949006319046,False
1426,0.9997385144233704,True
533,0.5204281210899353,False
444,0.47614628076553345,False
311,0.8379828333854675,False
774,0.984919548034668,True
1047,0.9997496008872986,True
673,0.3704996705055237,False
1429,0.9559503793716431,True
972,0.9955542683601379,True
1223,0.9997361302375793,True
705,0.7858592867851257,False
496,0.8035253882408142,False
499,0.2573457956314087,False
1470,0.9989675283432007,True
225,0.33197253942489624,False
1148,0.9019898176193237,True
357,0.7659540772438049,False
1493,0.9997943043708801,True
1276,0.9998676776885986,True
